"Year","Age","OpenInterval","Female1","Male1","Total1","Female2","Male2","Total2"
1751,0,FALSE,28595.61,28608.93,57204.54,27192,27939,55131
1751,1,FALSE,26191.55,25873.44,52064.99,25797.3,25404.87,51202.17
1751,2,FALSE,26508.24,26127.31,52635.55,25250.2,24877.63,50127.83
1751,3,FALSE,22053.87,21638.37,43692.24,25780.64,25360.1,51140.74
1751,4,FALSE,18244.12,17681.68,35925.8,21507.86,21062.9,42570.76
1751,5,FALSE,18296.82,17824.89,36121.71,17843.34,17253.27,35096.61
1751,6,FALSE,18094.76,17920.14,36014.9,18009.54,17512.94,35522.48
1751,7,FALSE,18040.69,18125.9,36166.59,17898.42,17699.7,35598.12
1751,8,FALSE,18324.15,18583.2,36907.35,17906.47,17968.93,35875.4
1751,9,FALSE,18807.98,19139.68,37947.66,18223.23,18461.67,36684.9
1751,10,FALSE,18296.14,18322.33,36618.47,18715.67,19029.43,37745.1
1751,11,FALSE,17713.5,17566.63,35280.13,18196.57,18208.13,36404.7
1751,12,FALSE,17039.1,16805.54,33844.64,17608.56,17449.81,35058.37
1751,13,FALSE,16449.55,16213.91,32663.46,16932.05,16688.77,33620.82
1751,14,FALSE,15939.98,15716.37,31656.35,16343.65,16099.85,32443.5
1751,15,FALSE,16570.65,15879.36,32450.01,15837.99,15608.18,31446.17
1751,16,FALSE,17010.95,16050.4,33061.35,16473.25,15775.18,32248.43
1751,17,FALSE,17118.63,15864.86,32983.49,16916.26,15949.06,32865.32
1751,18,FALSE,17282.31,15289.38,32571.69,17024.35,15763.74,32788.09
1751,19,FALSE,17430.77,14751.75,32182.52,17186.15,15185.84,32371.99
1751,20,FALSE,16901.85,14317.51,31219.36,17329.89,14641.16,31971.05
1751,21,FALSE,16460.07,13905.93,30366,16796.83,14203.69,31000.52
1751,22,FALSE,16088.59,13757.83,29846.42,16350.5,13787.61,30138.11
1751,23,FALSE,15822.2,13927.85,29750.05,15975.04,13636.25,29611.29
1751,24,FALSE,15370.35,13839.19,29209.54,15705.23,13804.29,29509.52
1751,25,FALSE,15391.02,13943.58,29334.6,15250.17,13714.14,28964.31
1751,26,FALSE,15450.72,13952.54,29403.26,15267.56,13818.35,29085.91
1751,27,FALSE,15468.8,13797.98,29266.78,15322.48,13825.83,29148.31
1751,28,FALSE,15448.83,13718.29,29167.12,15334.27,13668.85,29003.12
1751,29,FALSE,15287.97,13599.83,28887.8,15306.52,13585.83,28892.35
1751,30,FALSE,14314.7,12784.88,27099.58,15136.83,13464.13,28600.96
1751,31,FALSE,13352.42,11933.6,25286.02,14156.51,12645.69,26802.2
1751,32,FALSE,12350.63,11137.09,23487.72,13191.46,11794.35,24985.81
1751,33,FALSE,11436.73,10467.99,21904.72,12191.79,11000.89,23192.68
1751,34,FALSE,10627.16,9866.04,20493.2,11284.91,10337.94,21622.85
1751,35,FALSE,10810.93,10002.34,20813.27,10486.8,9745.74,20232.54
1751,36,FALSE,11164.94,10237.46,21402.4,10680.93,9888.83,20569.76
1751,37,FALSE,11538.23,10443.06,21981.29,11041.06,10128.22,21169.28
1751,38,FALSE,11989.25,10604.41,22593.66,11414.88,10333.69,21748.57
1751,39,FALSE,12265.8,10604.31,22870.11,11860.84,10490.52,22351.36
1751,40,FALSE,11233.71,9676.58,20910.29,12127.61,10482.79,22610.4
1751,41,FALSE,10322.27,8924.75,19247.02,11085.8,9545.44,20631.24
1751,42,FALSE,9473.27,8306.42,17779.69,10169.43,8787.04,18956.47
1751,43,FALSE,8627.03,7737.15,16364.18,9321.34,8165.22,17486.56
1751,44,FALSE,7795.34,7095.81,14891.15,8481.82,7595.52,16077.34
1751,45,FALSE,8121.22,7271.04,15392.26,7661.69,6956.74,14618.43
1751,46,FALSE,8659.56,7615.27,16274.83,7998.96,7133.73,15132.69
1751,47,FALSE,9314.69,7982.92,17297.61,8543.35,7477.58,16020.93
1751,48,FALSE,10155.2,8486.4,18641.6,9198.12,7841.77,17039.89
1751,49,FALSE,10956.27,8857.04,19813.31,10031.88,8338.69,18370.57
1751,50,FALSE,9911.9,8061.75,17973.65,10820.91,8700.29,19521.2
1751,51,FALSE,8861.08,7176.68,16037.76,9763.46,7896.92,17660.38
1751,52,FALSE,7861.81,6281.76,14143.57,8704.02,7008.07,15712.09
1751,53,FALSE,6968.06,5470.44,12438.5,7701.44,6114.38,13815.82
1751,54,FALSE,6123.67,4769.04,10892.71,6809.67,5309.34,12119.01
1751,55,FALSE,6343.53,4832.72,11176.25,5971.51,4618.09,10589.6
1751,56,FALSE,6672,5002.55,11674.55,6195.73,4690.29,10886.02
1751,57,FALSE,7147.67,5239.44,12387.11,6520.92,4861,11381.92
1751,58,FALSE,7876.66,5542.7,13419.36,6984.31,5090,12074.31
1751,59,FALSE,8735.82,5825.66,14561.48,7692.04,5376.62,13068.66
1751,60,FALSE,8544.61,5621.9,14166.51,8523.37,5635.86,14159.23
1751,61,FALSE,8311.95,5463.6,13775.55,8302.14,5407.61,13709.75
1751,62,FALSE,7760.1,5163.31,12923.41,8047.59,5232.32,13279.91
1751,63,FALSE,7074.47,4857.49,11931.96,7482.65,4923.77,12406.42
1751,64,FALSE,6286.88,4531.52,10818.4,6792.75,4618.44,11411.19
1751,65,FALSE,6048.71,4312.67,10361.38,6009.66,4301.1,10310.76
1751,66,FALSE,5876.15,4117.64,9993.79,5775.54,4092.04,9867.58
1751,67,FALSE,5771.78,3941.05,9712.83,5603.77,3903.75,9507.52
1751,68,FALSE,5664.79,3744.55,9409.34,5494.54,3729.16,9223.7
1751,69,FALSE,5580.32,3516.75,9097.07,5377,3529.94,8906.94
1751,70,FALSE,4895.12,3130.77,8025.89,5278.45,3296.04,8574.49
1751,71,FALSE,4223.91,2760.48,6984.39,4579.98,2904.09,7484.07
1751,72,FALSE,3564.4,2374.04,5938.44,3905.85,2534.19,6440.04
1751,73,FALSE,2926.81,1992.61,4919.42,3254.53,2155.13,5409.66
1751,74,FALSE,2339.58,1629.25,3968.83,2636.19,1788.05,4424.24
1751,75,FALSE,2163.34,1447.67,3611.01,2078.39,1445.47,3523.86
1751,76,FALSE,2026.73,1306.98,3333.71,1931.25,1284.61,3215.86
1751,77,FALSE,1952.99,1207.63,3160.62,1816.81,1160.6,2977.41
1751,78,FALSE,1927.69,1141.88,3069.57,1755.66,1072.31,2827.97
1751,79,FALSE,1843.71,1095.7,2939.41,1733.38,1012.01,2745.39
1751,80,FALSE,1638.03,969.37,2607.4,1644.26,966.31,2610.57
1751,81,FALSE,1431.32,842.16,2273.48,1432.4,839.56,2271.96
1751,82,FALSE,1227.15,717.26,1944.41,1226.28,714.83,1941.11
1751,83,FALSE,1029.21,600.12,1629.33,1031.06,596.2,1627.26
1751,84,FALSE,852.88,494.64,1347.52,850.4,489.12,1339.52
1751,85,FALSE,700.88,401.27,1102.15,698.09,396.53,1094.62
1751,86,FALSE,569.74,328.92,898.66,573.59,318.11,891.7
1751,87,FALSE,464.3,273.21,737.51,465.74,258.62,724.36
1751,88,FALSE,381.26,224.14,605.4,378.97,213.75,592.72
1751,89,FALSE,316.54,182.97,499.51,309.99,173.5,483.49
1751,90,FALSE,255.82,145.85,401.67,246.18,136.82,383
1751,91,FALSE,201.42,115.62,317.04,192.43,107.06,299.49
1751,92,FALSE,156.58,90.41,246.99,148.39,83.15,231.54
1751,93,FALSE,120.1,70.56,190.66,112.78,63.55,176.33
1751,94,FALSE,91.21,54.67,145.88,84.39,48.6,132.99
1751,95,FALSE,68.4,41.91,110.31,62.49,36.95,99.44
1751,96,FALSE,50.32,31.32,81.64,45.62,27.78,73.4
1751,97,FALSE,36.42,22.92,59.34,32.51,20.2,52.71
1751,98,FALSE,26.38,16.89,43.27,22.7,14.28,36.98
1751,99,FALSE,18.22,12.21,30.43,15.96,10.28,26.24
1751,100,FALSE,12.67,8.48,21.15,10.44,7.22,17.66
1751,101,FALSE,8.59,5.68,14.27,6.94,4.76,11.7
1751,102,FALSE,5.27,3.88,9.15,4.45,2.96,7.41
1751,103,FALSE,3.03,2.76,5.79,2.32,1.91,4.23
1751,104,FALSE,1.68,1.27,2.95,0.96,1.36,2.32
1751,105,FALSE,0.96,0.68,1.64,0.26,0.28,0.54
1751,106,FALSE,0.64,0.25,0.89,0,0,0
1751,107,FALSE,0,0,0,0,0,0
1751,108,FALSE,0,0,0,0,0,0
1751,109,FALSE,0,0,0,0,0,0
1751,110,TRUE,0,0,0,0,0,0
1752,0,FALSE,27192,27939,55131,26931.5,27637,54568.5
1752,1,FALSE,25797.3,25404.87,51202.17,26381.36,26025.21,52406.57
1752,2,FALSE,25250.2,24877.63,50127.83,26272.64,25923.79,52196.43
1752,3,FALSE,25780.64,25360.1,51140.74,25988.96,25683.05,51672.01
1752,4,FALSE,21507.86,21062.9,42570.76,21636.04,21136.45,42772.49
1752,5,FALSE,17843.34,17253.27,35096.61,18096.92,17603.94,35700.86
1752,6,FALSE,18009.54,17512.94,35522.48,18165.16,17745.55,35910.71
1752,7,FALSE,17898.42,17699.7,35598.12,18419.24,18107.8,36527.04
1752,8,FALSE,17906.47,17968.93,35875.4,18364.87,18369.8,36734.67
1752,9,FALSE,18223.23,18461.67,36684.9,18412.81,18694.41,37107.22
1752,10,FALSE,18715.67,19029.43,37745.1,18762.87,19232.83,37995.7
1752,11,FALSE,18196.57,18208.13,36404.7,17990.16,18204.64,36194.8
1752,12,FALSE,17608.56,17449.81,35058.37,17494.11,17420.91,34915.02
1752,13,FALSE,16932.05,16688.77,33620.82,16930.25,16697.86,33628.11
1752,14,FALSE,16343.65,16099.85,32443.5,16279.61,15972.26,32251.87
1752,15,FALSE,15837.99,15608.18,31446.17,15713,15412.81,31125.81
1752,16,FALSE,16473.25,15775.18,32248.43,16225.72,15508.85,31734.57
1752,17,FALSE,16916.26,15949.06,32865.32,16880.95,15677.04,32557.99
1752,18,FALSE,17024.35,15763.74,32788.09,17337.36,15848.3,33185.66
1752,19,FALSE,17186.15,15185.84,32371.99,17447.96,15657,33104.96
1752,20,FALSE,17329.89,14641.16,31971.05,17612.48,15068.22,32680.7
1752,21,FALSE,16796.83,14203.69,31000.52,16995.02,14506.82,31501.84
1752,22,FALSE,16350.5,13787.61,30138.11,16466.85,14062.7,30529.55
1752,23,FALSE,15975.04,13636.25,29611.29,16023.83,13642.91,29666.74
1752,24,FALSE,15705.23,13804.29,29509.52,15650.32,13490.35,29140.67
1752,25,FALSE,15250.17,13714.14,28964.31,15380.41,13658.68,29039.09
1752,26,FALSE,15267.56,13818.35,29085.91,15413.78,13855.92,29269.7
1752,27,FALSE,15322.48,13825.83,29148.31,15426.57,13963.4,29389.97
1752,28,FALSE,15334.27,13668.85,29003.12,15476.82,13971.19,29448.01
1752,29,FALSE,15306.52,13585.83,28892.35,15482.43,13810.31,29292.74
1752,30,FALSE,15136.83,13464.13,28600.96,15447.46,13724.49,29171.95
1752,31,FALSE,14156.51,12645.69,26802.2,14567.15,13071.14,27638.29
1752,32,FALSE,13191.46,11794.35,24985.81,13614.82,12269.3,25884.12
1752,33,FALSE,12191.79,11000.89,23192.68,12682.46,11436.97,24119.43
1752,34,FALSE,11284.91,10337.94,21622.85,11721.61,10663.09,22384.7
1752,35,FALSE,10486.8,9745.74,20232.54,10855.33,10019.43,20874.76
1752,36,FALSE,10680.93,9888.83,20569.76,10842.74,10011.1,20853.84
1752,37,FALSE,11041.06,10128.22,21169.28,11051.75,10161.31,21213.06
1752,38,FALSE,11414.88,10333.69,21748.57,11426.02,10408.54,21834.56
1752,39,FALSE,11860.84,10490.52,22351.36,11806.65,10617.61,22424.26
1752,40,FALSE,12127.61,10482.79,22610.4,12255.91,10774.34,23030.25
1752,41,FALSE,11085.8,9545.44,20631.24,11369.66,9965.58,21335.24
1752,42,FALSE,10169.43,8787.04,18956.47,10372.59,9059.07,19431.66
1752,43,FALSE,9321.34,8165.22,17486.56,9502.79,8327.6,17830.39
1752,44,FALSE,8481.82,7595.52,16077.34,8706.04,7730.41,16436.45
1752,45,FALSE,7661.69,6956.74,14618.43,7924.4,7185.95,15110.35
1752,46,FALSE,7998.96,7133.73,15132.69,8102.89,7195.85,15298.74
1752,47,FALSE,8543.35,7477.58,16020.93,8472.37,7380.07,15852.44
1752,48,FALSE,9198.12,7841.77,17039.89,9055.68,7734.78,16790.46
1752,49,FALSE,10031.88,8338.69,18370.57,9749.16,8105.85,17855.01
1752,50,FALSE,10820.91,8700.29,19521.2,10627.74,8612.63,19240.37
1752,51,FALSE,9763.46,7896.92,17660.38,9906.29,8028.45,17934.74
1752,52,FALSE,8704.02,7008.07,15712.09,8916.18,7265.9,16182.08
1752,53,FALSE,7701.44,6114.38,13815.82,7931.85,6432.45,14364.3
1752,54,FALSE,6809.67,5309.34,12119.01,7007.94,5604.08,12612.02
1752,55,FALSE,5971.51,4618.09,10589.6,6193.1,4867.16,11060.26
1752,56,FALSE,6195.73,4690.29,10886.02,6328.56,4811.59,11140.15
1752,57,FALSE,6520.92,4861,11381.92,6572.59,4899.55,11472.14
1752,58,FALSE,6984.31,5090,12074.31,6914.82,5080.67,11995.49
1752,59,FALSE,7692.04,5376.62,13068.66,7395.43,5312.03,12707.46
1752,60,FALSE,8523.37,5635.86,14159.23,8131.35,5594.93,13726.28
1752,61,FALSE,8302.14,5407.61,13709.75,7872.09,5285.31,13157.4
1752,62,FALSE,8047.59,5232.32,13279.91,7640.86,5047.88,12688.74
1752,63,FALSE,7482.65,4923.77,12406.42,7387.51,4871.47,12258.98
1752,64,FALSE,6792.75,4618.44,11411.19,6849.7,4575.91,11425.61
1752,65,FALSE,6009.66,4301.1,10310.76,6202.66,4292.23,10494.89
1752,66,FALSE,5775.54,4092.04,9867.58,5874.84,4099.39,9974.23
1752,67,FALSE,5603.77,3903.75,9507.52,5638.97,3899.04,9538.01
1752,68,FALSE,5494.54,3729.16,9223.7,5459.73,3711.9,9171.63
1752,69,FALSE,5377,3529.94,8906.94,5337.3,3530.94,8868.24
1752,70,FALSE,5278.45,3296.04,8574.49,5201.8,3319.8,8521.6
1752,71,FALSE,4579.98,2904.09,7484.07,4647.15,2975.66,7622.81
1752,72,FALSE,3905.85,2534.19,6440.04,3989.38,2592.06,6581.44
1752,73,FALSE,3254.53,2155.13,5409.66,3364.27,2238,5602.27
1752,74,FALSE,2636.19,1788.05,4424.24,2770.4,1883.48,4653.88
1752,75,FALSE,2078.39,1445.47,3523.86,2216.65,1548.21,3764.86
1752,76,FALSE,1931.25,1284.61,3215.86,2008.85,1338.86,3347.71
1752,77,FALSE,1816.81,1160.6,2977.41,1870.73,1189.23,3059.96
1752,78,FALSE,1755.66,1072.31,2827.97,1761.65,1073.29,2834.94
1752,79,FALSE,1733.38,1012.01,2745.39,1703.62,989.9,2693.52
1752,80,FALSE,1644.26,966.31,2610.57,1688.84,995.72,2684.56
1752,81,FALSE,1432.4,839.56,2271.96,1475.95,866.3,2342.25
1752,82,FALSE,1226.28,714.83,1941.11,1266.01,742.38,2008.39
1752,83,FALSE,1031.06,596.2,1627.26,1068.16,623.06,1691.22
1752,84,FALSE,850.4,489.12,1339.52,887.56,512.42,1399.98
1752,85,FALSE,698.09,396.53,1094.62,726.61,415.24,1141.85
1752,86,FALSE,573.59,318.11,891.7,596.69,333.98,930.67
1752,87,FALSE,465.74,258.62,724.36,491.28,265.32,756.6
1752,88,FALSE,378.97,213.75,592.72,398.91,214.12,613.03
1752,89,FALSE,309.99,173.5,483.49,324.05,176.05,500.1
1752,90,FALSE,246.18,136.82,383,258.41,140.13,398.54
1752,91,FALSE,192.43,107.06,299.49,202.59,109.81,312.4
1752,92,FALSE,148.39,83.15,231.54,157.17,84.68,241.85
1752,93,FALSE,112.78,63.55,176.33,120.33,64.8,185.13
1752,94,FALSE,84.39,48.6,132.99,90.81,48.68,139.49
1752,95,FALSE,62.49,36.95,99.44,67.47,36.68,104.15
1752,96,FALSE,45.62,27.78,73.4,49.67,27.52,77.19
1752,97,FALSE,32.51,20.2,52.71,36.09,20.41,56.5
1752,98,FALSE,22.7,14.28,36.98,25.55,14.52,40.07
1752,99,FALSE,15.96,10.28,26.24,17.71,9.95,27.66
1752,100,FALSE,10.44,7.22,17.66,12.45,7.02,19.47
1752,101,FALSE,6.94,4.76,11.7,8.01,4.81,12.82
1752,102,FALSE,4.45,2.96,7.41,5.3,3,8.3
1752,103,FALSE,2.32,1.91,4.23,3.36,1.69,5.05
1752,104,FALSE,0.96,1.36,2.32,1.61,1.01,2.62
1752,105,FALSE,0.26,0.28,0.54,0.71,0.72,1.43
1752,106,FALSE,0,0,0,0.26,0.28,0.54
1752,107,FALSE,0,0,0,0,0,0
1752,108,FALSE,0,0,0,0,0,0
1752,109,FALSE,0,0,0,0,0,0
1752,110,TRUE,0,0,0,0,0,0
1753,0,FALSE,26931.5,27637,54568.5,27029,27693.5,54722.5
1753,1,FALSE,26381.36,26025.21,52406.57,26269.78,25883.89,52153.67
1753,2,FALSE,26272.64,25923.79,52196.43,26381.72,26121.61,52503.33
1753,3,FALSE,25988.96,25683.05,51672.01,26502.16,26289.55,52791.71
1753,4,FALSE,21636.04,21136.45,42772.49,21990.34,21455.95,43446.29
1753,5,FALSE,18096.92,17603.94,35700.86,18385.81,17730.92,36116.73
1753,6,FALSE,18165.16,17745.55,35910.71,18378.51,18032.62,36411.13
1753,7,FALSE,18419.24,18107.8,36527.04,18574.76,18265.66,36840.42
1753,8,FALSE,18364.87,18369.8,36734.67,18922.36,18705.7,37628.06
1753,9,FALSE,18412.81,18694.41,37107.22,18910.06,19018.1,37928.16
1753,10,FALSE,18762.87,19232.83,37995.7,18967.75,19375.92,38343.67
1753,11,FALSE,17990.16,18204.64,36194.8,18015.1,18320.5,36335.6
1753,12,FALSE,17494.11,17420.91,34915.02,17258.42,17338.73,34597.15
1753,13,FALSE,16930.25,16697.86,33628.11,16773.2,16590.67,33363.87
1753,14,FALSE,16279.61,15972.26,32251.87,16227.03,15900.17,32127.2
1753,15,FALSE,15713,15412.81,31125.81,15601.09,15207.46,30808.55
1753,16,FALSE,16225.72,15508.85,31734.57,16098.46,15371.22,31469.68
1753,17,FALSE,16880.95,15677.04,32557.99,16629.33,15466.86,32096.19
1753,18,FALSE,17337.36,15848.3,33185.66,17305.4,15633.28,32938.68
1753,19,FALSE,17447.96,15657,33104.96,17774.73,15801.17,33575.9
1753,20,FALSE,17612.48,15068.22,32680.7,17885.18,15601.25,33486.43
1753,21,FALSE,16995.02,14506.82,31501.84,17278.68,15017.19,32295.87
1753,22,FALSE,16466.85,14062.7,30529.55,16666.41,14448.73,31115.14
1753,23,FALSE,16023.83,13642.91,29666.74,16143.09,13999.42,30142.51
1753,24,FALSE,15650.32,13490.35,29140.67,15704.64,13575.9,29280.54
1753,25,FALSE,15380.41,13658.68,29039.09,15335.23,13421.37,28756.6
1753,26,FALSE,15413.78,13855.92,29269.7,15560.58,13802.02,29362.6
1753,27,FALSE,15426.57,13963.4,29389.97,15591.77,14001.97,29593.74
1753,28,FALSE,15476.82,13971.19,29448.01,15600,14109.41,29709.41
1753,29,FALSE,15482.43,13810.31,29292.74,15644.42,14114.23,29758.65
1753,30,FALSE,15447.46,13724.49,29171.95,15641.79,13947.11,29588.9
1753,31,FALSE,14567.15,13071.14,27638.29,14928.91,13406.82,28335.73
1753,32,FALSE,13614.82,12269.3,25884.12,14066.68,12762.2,26828.88
1753,33,FALSE,12682.46,11436.97,24119.43,13138.61,11974.29,25112.9
1753,34,FALSE,11721.61,10663.09,22384.7,12234.5,11159.59,23394.09
1753,35,FALSE,10855.33,10019.43,20874.76,11306.69,10406.23,21712.92
1753,36,FALSE,10842.74,10011.1,20853.84,11163.47,10306.8,21470.27
1753,37,FALSE,11051.75,10161.31,21213.06,11155.74,10300.76,21456.5
1753,38,FALSE,11426.02,10408.54,21834.56,11373.61,10453.29,21826.9
1753,39,FALSE,11806.65,10617.61,22424.26,11758.48,10700.42,22458.9
1753,40,FALSE,12255.91,10774.34,23030.25,12145.92,10903.4,23049.32
1753,41,FALSE,11369.66,9965.58,21335.24,11578.05,10319.54,21897.59
1753,42,FALSE,10372.59,9059.07,19431.66,10726.6,9523.8,20250.4
1753,43,FALSE,9502.79,8327.6,17830.39,9774.15,8639.85,18414
1753,44,FALSE,8706.04,7730.41,16436.45,8948.27,7932.9,16881.17
1753,45,FALSE,7924.4,7185.95,15110.35,8196.34,7362.7,15559.04
1753,46,FALSE,8102.89,7195.85,15298.74,8324.31,7383.28,15707.59
1753,47,FALSE,8472.37,7380.07,15852.44,8519.59,7398.69,15918.28
1753,48,FALSE,9055.68,7734.78,16790.46,8912.98,7590.29,16503.27
1753,49,FALSE,9749.16,8105.85,17855.01,9528.79,7954.05,17482.84
1753,50,FALSE,10627.74,8612.63,19240.37,10257.59,8329.6,18587.19
1753,51,FALSE,9906.29,8028.45,17934.74,9845.93,8063.49,17909.42
1753,52,FALSE,8916.18,7265.9,16182.08,9161.66,7497.96,16659.62
1753,53,FALSE,7931.85,6432.45,14364.3,8229.76,6769.02,14998.78
1753,54,FALSE,7007.94,5604.08,12612.02,7308.06,5979.44,13287.5
1753,55,FALSE,6193.1,4867.16,11060.26,6446.91,5200.59,11647.5
1753,56,FALSE,6328.56,4811.59,11140.15,6512.43,5029.6,11542.03
1753,57,FALSE,6572.59,4899.55,11472.14,6655.76,4976.28,11632.04
1753,58,FALSE,6914.82,5080.67,11995.49,6907.34,5067.08,11974.42
1753,59,FALSE,7395.43,5312.03,12707.46,7256.06,5248.45,12504.51
1753,60,FALSE,8131.35,5594.93,13726.28,7747.24,5476.34,13223.58
1753,61,FALSE,7872.09,5285.31,13157.4,7589.14,5273.78,12862.92
1753,62,FALSE,7640.86,5047.88,12688.74,7322.49,4959.03,12281.52
1753,63,FALSE,7387.51,4871.47,12258.98,7091.52,4722.76,11814.28
1753,64,FALSE,6849.7,4575.91,11425.61,6848.11,4554.08,11402.19
1753,65,FALSE,6202.66,4292.23,10494.89,6340.02,4276.16,10616.18
1753,66,FALSE,5874.84,4099.39,9974.23,6068.46,4123.79,10192.25
1753,67,FALSE,5638.97,3899.04,9538.01,5734.21,3934.84,9669.05
1753,68,FALSE,5459.73,3711.9,9171.63,5483.33,3730.78,9214.11
1753,69,FALSE,5337.3,3530.94,8868.24,5279.97,3532.42,8812.39
1753,70,FALSE,5201.8,3319.8,8521.6,5127.11,3334.47,8461.58
1753,71,FALSE,4647.15,2975.66,7622.81,4666.58,3033.71,7700.29
1753,72,FALSE,3989.38,2592.06,6581.44,4121.28,2688.03,6809.31
1753,73,FALSE,3364.27,2238,5602.27,3492.67,2313.23,5805.9
1753,74,FALSE,2770.4,1883.48,4653.88,2910.85,1977.06,4887.91
1753,75,FALSE,2216.65,1548.21,3764.86,2373.24,1649.37,4022.61
1753,76,FALSE,2008.85,1338.86,3347.71,2140.44,1438.15,3578.59
1753,77,FALSE,1870.73,1189.23,3059.96,1943.37,1238.31,3181.68
1753,78,FALSE,1761.65,1073.29,2834.94,1811.86,1095.77,2907.63
1753,79,FALSE,1703.62,989.9,2693.52,1702.1,983.4,2685.5
1753,80,FALSE,1688.84,995.72,2684.56,1734.6,1025.09,2759.69
1753,81,FALSE,1475.95,866.3,2342.25,1516.77,886.67,2403.44
1753,82,FALSE,1266.01,742.38,2008.39,1309.17,762.03,2071.2
1753,83,FALSE,1068.16,623.06,1691.22,1109.31,645.37,1754.68
1753,84,FALSE,887.56,512.42,1399.98,926.35,535.81,1462.16
1753,85,FALSE,726.61,415.24,1141.85,764.33,436.67,1201
1753,86,FALSE,596.69,333.98,930.67,624.02,352.15,976.17
1753,87,FALSE,491.28,265.32,756.6,511.67,281.54,793.21
1753,88,FALSE,398.91,214.12,613.03,420.66,221.58,642.24
1753,89,FALSE,324.05,176.05,500.1,339.5,177.12,516.62
1753,90,FALSE,258.41,140.13,398.54,267.21,140.92,408.13
1753,91,FALSE,202.59,109.81,312.4,209.06,109.23,318.29
1753,92,FALSE,157.17,84.68,241.85,161.57,83.86,245.43
1753,93,FALSE,120.33,64.8,185.13,123.48,63.1,186.58
1753,94,FALSE,90.81,48.68,139.49,93.03,47.03,140.06
1753,95,FALSE,67.47,36.68,104.15,68.96,34.19,103.15
1753,96,FALSE,49.67,27.52,77.19,50.22,24.99,75.21
1753,97,FALSE,36.09,20.41,56.5,36.25,18.19,54.44
1753,98,FALSE,25.55,14.52,40.07,25.79,13.04,38.83
1753,99,FALSE,17.71,9.95,27.66,17.75,8.77,26.52
1753,100,FALSE,12.45,7.02,19.47,11.91,5.52,17.43
1753,101,FALSE,8.01,4.81,12.82,8.19,3.64,11.83
1753,102,FALSE,5.3,3,8.3,4.93,2.26,7.19
1753,103,FALSE,3.36,1.69,5.05,3.11,1.1,4.21
1753,104,FALSE,1.61,1.01,2.62,1.82,0.3,2.12
1753,105,FALSE,0.71,0.72,1.43,0.55,0,0.55
1753,106,FALSE,0.26,0.28,0.54,0,0,0
1753,107,FALSE,0,0,0,0,0,0
1753,108,FALSE,0,0,0,0,0,0
1753,109,FALSE,0,0,0,0,0,0
1753,110,TRUE,0,0,0,0,0,0
1754,0,FALSE,27029,27693.5,54722.5,27944.5,28546,56490.5
1754,1,FALSE,26269.78,25883.89,52153.67,25821.13,25483.55,51304.68
1754,2,FALSE,26381.72,26121.61,52503.33,25915.37,25677.95,51593.32
1754,3,FALSE,26502.16,26289.55,52791.71,26375.14,26248.56,52623.7
1754,4,FALSE,21990.34,21455.95,43446.29,22759.36,22208.94,44968.3
1754,5,FALSE,18385.81,17730.92,36116.73,19002.15,18211,37213.15
1754,6,FALSE,18378.51,18032.62,36411.13,18697.74,18185.19,36882.93
1754,7,FALSE,18574.76,18265.66,36840.42,18771.42,18587.68,37359.1
1754,8,FALSE,18922.36,18705.7,37628.06,19033.85,18897.13,37930.98
1754,9,FALSE,18910.06,19018.1,37928.16,19426.35,19395.5,38821.85
1754,10,FALSE,18967.75,19375.92,38343.67,19425.02,19737.25,39162.27
1754,11,FALSE,18015.1,18320.5,36335.6,18205.89,18489.18,36695.07
1754,12,FALSE,17258.42,17338.73,34597.15,17284.07,17477.03,34761.1
1754,13,FALSE,16773.2,16590.67,33363.87,16554.12,16536.72,33090.84
1754,14,FALSE,16227.03,15900.17,32127.2,16088.9,15821.82,31910.72
1754,15,FALSE,15601.09,15207.46,30808.55,15567.01,15163.82,30730.83
1754,16,FALSE,16098.46,15371.22,31469.68,16008.73,15299.29,31308.02
1754,17,FALSE,16629.33,15466.86,32096.19,16525.14,15465.13,31990.27
1754,18,FALSE,17305.4,15633.28,32938.68,17073.25,15558.95,32632.2
1754,19,FALSE,17774.73,15801.17,33575.9,17768.37,15721.31,33489.68
1754,20,FALSE,17885.18,15601.25,33486.43,18246.81,15880.16,34126.97
1754,21,FALSE,17278.68,15017.19,32295.87,17530.89,15260.73,32791.62
1754,22,FALSE,16666.41,14448.73,31115.14,16927.71,14678.27,31605.98
1754,23,FALSE,16143.09,13999.42,30142.51,16320.1,14113.84,30433.94
1754,24,FALSE,15704.64,13575.9,29280.54,15801.49,13669.5,29470.99
1754,25,FALSE,15335.23,13421.37,28756.6,15367.36,13252.3,28619.66
1754,26,FALSE,15560.58,13802.02,29362.6,15592.43,13599.31,29191.74
1754,27,FALSE,15591.77,14001.97,29593.74,15819.19,13989.07,29808.26
1754,28,FALSE,15600,14109.41,29709.41,15844.69,14192.62,30037.31
1754,29,FALSE,15644.42,14114.23,29758.65,15844.33,14300.19,30144.52
1754,30,FALSE,15641.79,13947.11,29588.9,15879.33,14302.35,30181.68
1754,31,FALSE,14928.91,13406.82,28335.73,15141.53,13614.42,28755.95
1754,32,FALSE,14066.68,12762.2,26828.88,14440.7,13079.91,27520.61
1754,33,FALSE,13138.61,11974.29,25112.9,13599.71,12444.26,26043.97
